Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1617070336.220302,1617070336.227194,99,6.891965866088867,0,14,13162,13,5,10625,1921,
1617070336.240348,1617070336.247108,100,6.759881973266602,0,14,13163,13,5,10626,1921,
1617070336.260884,1617070336.268692,101,7.80797004699707,0,14,13163,13,5,10626,1921,
1617070336.280363,1617070336.287568,102,7.205009460449219,0,14,13158,13,5,10621,1921,
1617070336.300228,1617070336.307911,103,7.68280029296875,0,14,13163,13,5,10626,1921,
1617070336.321494,1617070336.328682,104,7.187843322753906,0,16,13346,15,5,10721,1921,
1617070336.34389,1617070336.350362,105,6.472110748291016,0,16,13343,15,5,10718,1921,
1617070336.365688,1617070336.371726,106,6.03795051574707,0,14,13157,13,5,10620,1921,
1617070336.384028,1617070336.392766,107,8.738040924072266,0,14,13163,13,5,10626,1921,
1617070336.405028,1617070336.412287,108,7.258892059326172,0,14,13159,13,5,10622,1921,
1617070336.426484,1617070336.433059,109,6.574869155883789,0,14,13164,13,5,10627,1921,
1617070336.446217,1617070336.455016,110,8.798837661743164,0,16,13396,15,5,10771,1921,
1617070336.467856,1617070336.475206,111,7.349967956542969,0,14,13158,13,5,10621,1921,
