Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
359,8.16798210144043,0,18,15903,17,5,13190,1921,
360,8.537054061889648,0,16,15725,15,5,13100,1921,
361,7.384061813354492,0,18,15914,17,5,13201,1921,
362,8.269786834716797,0,16,15722,15,5,13097,1921,
363,6.649017333984375,0,18,15907,17,5,13194,1921,
364,7.627010345458984,0,16,15730,15,5,13105,1921,
365,8.207082748413086,0,18,15910,17,5,13197,1921,
366,7.025003433227539,0,16,15728,15,5,13103,1921,
367,8.513927459716797,0,18,15906,17,5,13193,1921,
368,7.597208023071289,0,16,15726,15,5,13101,1921,
369,7.197141647338867,0,18,15909,17,5,13196,1921,
370,8.595943450927734,0,16,15726,15,5,13101,1921,
371,7.5511932373046875,0,16,15725,15,5,13100,1921,
372,5.810022354125977,0,16,15733,15,5,13108,1921,
373,7.56382942199707,0,16,15724,15,5,13099,1921,
374,7.097959518432617,0,18,15903,17,5,13190,1921,
375,7.359027862548828,0,18,15909,17,5,13196,1921,
376,6.927967071533203,0,16,15724,15,5,13099,1921,
377,7.087945938110352,0,18,15906,17,5,13193,1921,
378,8.26883316040039,0,16,15721,15,5,13096,1921,
379,8.282184600830078,0,16,15726,15,5,13101,1921,
380,7.715940475463867,0,18,15903,17,5,13190,1921,
381,8.723020553588867,0,16,15726,15,5,13101,1921,
382,6.782054901123047,0,16,15727,15,5,13102,1921,
383,7.072925567626953,0,16,15730,15,5,13105,1921,
384,7.632017135620117,0,18,15912,17,5,13199,1921,
385,8.152961730957031,0,16,15721,15,5,13096,1921,
386,8.543968200683594,0,18,15912,17,5,13199,1921,
387,6.633996963500977,0,18,15908,17,5,13195,1921,
388,6.957054138183594,0,16,15722,15,5,13097,1921,
389,8.39090347290039,0,16,15726,15,5,13101,1921,
390,7.591009140014648,0,18,15908,17,5,13195,1921,
391,8.322000503540039,0,16,15723,15,5,13098,1921,
392,7.052183151245117,0,16,15726,15,5,13101,1921,
393,8.994102478027344,0,16,15731,15,5,13106,1921,
394,9.82213020324707,0,16,15733,15,5,13108,1921,
395,8.414983749389648,0,18,15909,17,5,13196,1921,
396,7.126808166503906,0,18,15904,17,5,13191,1921,
397,7.843017578125,0,18,15905,17,5,13192,1921,
398,6.489038467407227,0,18,15911,17,5,13198,1921,
399,6.963014602661133,0,16,15729,15,5,13104,1921,
400,9.934186935424805,0,16,15731,15,5,13106,1921,
401,7.801055908203125,0,16,15722,15,5,13097,1921,
402,6.633996963500977,0,18,15906,17,5,13193,1921,
403,6.941080093383789,0,18,15915,17,5,13202,1921,
404,7.194995880126953,0,16,15731,15,5,13106,1921,
405,7.871866226196289,0,16,15724,15,5,13099,1921,
406,8.051872253417969,0,16,15731,15,5,13106,1921,
407,7.3490142822265625,0,16,15730,15,5,13105,1921,
